,Date,Team,Win,Loss,Tie,Diff,Division,Cum_Win,Cum_Loss,Cum_Tie,Cum_Diff,Season,Standing
9028,11-21-2025,S-09 - Bibbidi Boppity Boom!,1,3,0,-21.0,S,27,16,1,97.0,Fall,5
9029,11-21-2025,S-16 - If You Give A Mouse A Set,2,2,0,1.0,S,26,18,0,24.0,Fall,6
9030,11-21-2025,S-08 - Goldi-Blocks,2,2,0,-4.0,S,25,18,1,43.0,Fall,7
9031,11-21-2025,S-14 - Slam I Am,4,0,0,16.0,S,25,19,0,6.0,Fall,8
9032,11-21-2025,S-01 - Duck Duck Ace,2,2,0,5.0,S,24,19,1,86.0,Fall,9
9033,11-21-2025,S-12 - Dragon Tales And Hits,1,3,0,-13.0,S,23,21,0,75.0,Fall,10
9034,11-21-2025,S-04 - Little Red Spikers,3,1,0,14.0,S,23,21,0,41.0,Fall,11
9035,11-21-2025,S-10 - Bump-ty Dump-tys,3,1,0,6.0,S,22,21,1,25.0,Fall,12
9036,11-21-2025,S-15 - Green Eggs & Slam,2,2,0,-9.0,S,19,24,1,-26.0,Fall,13
9037,11-21-2025,S-13 - Block A Bye Baby,3,1,0,20.0,S,18,24,2,9.0,Fall,14
9038,11-21-2025,S-03 - Not The Gumdrop Aces,0,4,0,-22.0,S,14,29,1,-99.0,Fall,15
9039,11-21-2025,S-17 - Horton Hits A Shoot,1,3,0,-16.0,S,9,35,0,-168.0,Fall,16
9040,11-21-2025,S-18 - Six Blind Mice,0,4,0,0.0,S,8,35,1,-451.0,Fall,17
9041,11-21-2025,S-06 - Twinkerbells,0,4,0,-21.0,S,7,35,2,-281.0,Fall,18
9042,01-23-2026,A-01 Hue’s Your Daddy,0,0,0,0.0,A,0,0,0,0.0,Spring,1
9043,01-23-2026,A-18 Rosebuds,0,0,0,0.0,A,0,0,0,0.0,Spring,2
9044,01-23-2026,A-17 Brown Beaver Baddies,0,0,0,0.0,A,0,0,0,0.0,Spring,3
9045,01-23-2026,A-16 50 Shades of Slay,0,0,0,0.0,A,0,0,0,0.0,Spring,4
9046,01-23-2026,A-15 Spikadelic,0,0,0,0.0,A,0,0,0,0.0,Spring,5
9047,01-23-2026,A-14 ROYGDig,0,0,0,0.0,A,0,0,0,0.0,Spring,6
9048,01-23-2026,A-13 Blue Ball Control,0,0,0,0.0,A,0,0,0,0.0,Spring,7
9049,01-23-2026,A-12 Mint Condition,0,0,0,0.0,A,0,0,0,0.0,Spring,8
9050,01-23-2026,A-10,0,0,0,0.0,A,0,0,0,0.0,Spring,9
9051,01-23-2026,A-09 Serve the Rainbow,0,0,0,0.0,A,0,0,0,0.0,Spring,10
9052,01-23-2026,A-08 Crayon Crunchers,0,0,0,0.0,A,0,0,0,0.0,Spring,11
9053,01-23-2026,A-07 Orange You Glad We Serve,0,0,0,0.0,A,0,0,0,0.0,Spring,12
9054,01-23-2026,A-06 Red Bottoms,0,0,0,0.0,A,0,0,0,0.0,Spring,13
9055,01-23-2026,A-05 Send Nudes,0,0,0,0.0,A,0,0,0,0.0,Spring,14
9056,01-23-2026,A-04,0,0,0,0.0,A,0,0,0,0.0,Spring,15
9057,01-23-2026,A-03 Chromatic Chaos,0,0,0,0.0,A,0,0,0,0.0,Spring,16
9058,01-23-2026,A-11 Paint the Town Red,0,0,0,0.0,A,0,0,0,0.0,Spring,17
9059,01-23-2026,A-02 Fifty Shades of Gay,0,0,0,0.0,A,0,0,0,0.0,Spring,18
9060,01-30-2026,A-08 Crayon Crunchers,4,0,0,38.0,A,4,0,0,38.0,Spring,1
9061,01-30-2026,A-16 50 Shades of Slay,4,0,0,8.0,A,4,0,0,8.0,Spring,2
9062,01-30-2026,A-07 Orange You Glad We Serve,3,1,0,15.0,A,3,1,0,15.0,Spring,3
9063,01-30-2026,A-14 ROYGDig,3,1,0,9.0,A,3,1,0,9.0,Spring,4
9064,01-30-2026,A-18 Rosebuds,3,1,0,6.0,A,3,1,0,6.0,Spring,5
9065,01-30-2026,A-02 Fifty Shades of Gay,2,1,1,17.0,A,2,1,1,17.0,Spring,6
9066,01-30-2026,A-04,2,1,1,6.0,A,2,1,1,6.0,Spring,7
9067,01-30-2026,A-01 Hue’s Your Daddy,2,1,1,4.0,A,2,1,1,4.0,Spring,8
9068,01-30-2026,A-05 Send Nudes,2,2,0,7.0,A,2,2,0,7.0,Spring,9
9069,01-30-2026,A-03 Chromatic Chaos,2,2,0,-4.0,A,2,2,0,-4.0,Spring,10
9070,01-30-2026,A-11 Paint the Town Red,2,2,0,-13.0,A,2,2,0,-13.0,Spring,11
9071,01-30-2026,A-13 Blue Ball Control,1,3,0,-1.0,A,1,3,0,-1.0,Spring,12
9072,01-30-2026,A-10,1,3,0,-7.0,A,1,3,0,-7.0,Spring,13
9073,01-30-2026,A-15 Spikadelic,1,3,0,-11.0,A,1,3,0,-11.0,Spring,14
9074,01-30-2026,A-06 Red Bottoms,1,3,0,-13.0,A,1,3,0,-13.0,Spring,15
9075,01-30-2026,A-09 Serve the Rainbow,1,3,0,-21.0,A,1,3,0,-21.0,Spring,16
9076,01-30-2026,A-17 Brown Beaver Baddies,0,3,1,-15.0,A,0,3,1,-15.0,Spring,17
9077,01-30-2026,A-12 Mint Condition,0,4,0,-25.0,A,0,4,0,-25.0,Spring,18
9078,02-06-2026,A-16 50 Shades of Slay,2,2,0,-4.0,A,6,2,0,4.0,Spring,1
9079,02-06-2026,A-01 Hue’s Your Daddy,3,1,0,20.0,A,5,2,1,24.0,Spring,2
9080,02-06-2026,A-11 Paint the Town Red,3,1,0,17.0,A,5,3,0,4.0,Spring,3
9081,02-06-2026,A-07 Orange You Glad We Serve,2,2,0,-17.0,A,5,3,0,-2.0,Spring,4
9082,02-06-2026,A-02 Fifty Shades of Gay,2,2,0,10.0,A,4,3,1,27.0,Spring,5
9083,02-06-2026,A-08 Crayon Crunchers,0,3,1,-21.0,A,4,3,1,17.0,Spring,6
9084,02-06-2026,A-15 Spikadelic,3,0,1,20.0,A,4,3,1,9.0,Spring,7
9085,02-06-2026,A-10,3,1,0,25.0,A,4,4,0,18.0,Spring,8
9086,02-06-2026,A-18 Rosebuds,1,3,0,7.0,A,4,4,0,13.0,Spring,9
9087,02-06-2026,A-13 Blue Ball Control,3,1,0,10.0,A,4,4,0,9.0,Spring,10
9088,02-06-2026,A-05 Send Nudes,2,2,0,1.0,A,4,4,0,8.0,Spring,11
9089,02-06-2026,A-06 Red Bottoms,2,1,1,9.0,A,3,4,1,-4.0,Spring,12
9090,02-06-2026,A-14 ROYGDig,0,3,1,-26.0,A,3,4,1,-17.0,Spring,13
9091,02-06-2026,A-04,1,3,0,-35.0,A,3,4,1,-29.0,Spring,14
9092,02-06-2026,A-12 Mint Condition,3,1,0,30.0,A,3,5,0,5.0,Spring,15
9093,02-06-2026,A-03 Chromatic Chaos,1,3,0,-16.0,A,3,5,0,-20.0,Spring,16
9094,02-06-2026,A-09 Serve the Rainbow,2,2,0,-3.0,A,3,5,0,-24.0,Spring,17
9095,02-06-2026,A-17 Brown Beaver Baddies,1,3,0,-27.0,A,1,6,1,-42.0,Spring,18
9096,02-20-2026,A-16 50 Shades of Slay,3,1,0,11.0,A,9,3,0,15.0,Spring,1
9097,02-20-2026,A-01 Hue’s Your Daddy,3,1,0,2.0,A,8,3,1,26.0,Spring,2
9098,02-20-2026,A-05 Send Nudes,4,0,0,23.0,A,8,4,0,31.0,Spring,3
9099,02-20-2026,A-07 Orange You Glad We Serve,3,1,0,21.0,A,8,4,0,19.0,Spring,4
9100,02-20-2026,A-18 Rosebuds,3,0,1,19.0,A,7,4,1,32.0,Spring,5
9101,02-20-2026,A-10,3,1,0,25.0,A,7,5,0,43.0,Spring,6
9102,02-20-2026,A-15 Spikadelic,2,2,0,-6.0,A,6,5,1,3.0,Spring,7
9103,02-20-2026,A-13 Blue Ball Control,2,2,0,14.0,A,6,6,0,23.0,Spring,8
9104,02-20-2026,A-11 Paint the Town Red,1,3,0,-19.0,A,6,6,0,-15.0,Spring,9
9105,02-20-2026,A-02 Fifty Shades of Gay,1,3,0,-4.0,A,5,6,1,23.0,Spring,10
9106,02-20-2026,A-08 Crayon Crunchers,1,3,0,-12.0,A,5,6,1,5.0,Spring,11
9107,02-20-2026,A-04,2,2,0,-2.0,A,5,6,1,-31.0,Spring,12
9108,02-20-2026,A-14 ROYGDig,1,2,1,-7.0,A,4,6,2,-24.0,Spring,13
9109,02-20-2026,A-06 Red Bottoms,1,3,0,-28.0,A,4,7,1,-32.0,Spring,14
9110,02-20-2026,A-12 Mint Condition,1,3,0,-16.0,A,4,8,0,-11.0,Spring,15
9111,02-20-2026,A-09 Serve the Rainbow,1,3,0,-9.0,A,4,8,0,-33.0,Spring,16
9112,02-20-2026,A-03 Chromatic Chaos,1,3,0,-19.0,A,4,8,0,-39.0,Spring,17
9113,02-20-2026,A-17 Brown Beaver Baddies,2,2,0,7.0,A,3,8,1,-35.0,Spring,18
9114,02-27-2026,A-16 50 Shades of Slay,0,0,0,0.0,A,9,3,0,15.0,Spring,1
9115,02-27-2026,A-01 Hue’s Your Daddy,0,0,0,0.0,A,8,3,1,26.0,Spring,2
9116,02-27-2026,A-05 Send Nudes,0,0,0,0.0,A,8,4,0,31.0,Spring,3
9117,02-27-2026,A-07 Orange You Glad We Serve,0,0,0,0.0,A,8,4,0,19.0,Spring,4
9118,02-27-2026,A-18 Rosebuds,0,0,0,0.0,A,7,4,1,32.0,Spring,5
9119,02-27-2026,A-10,0,0,0,0.0,A,7,5,0,43.0,Spring,6
9120,02-27-2026,A-15 Spikadelic,0,0,0,0.0,A,6,5,1,3.0,Spring,7
9121,02-27-2026,A-13 Blue Ball Control,0,0,0,0.0,A,6,6,0,23.0,Spring,8
9122,02-27-2026,A-11 Paint the Town Red,0,0,0,0.0,A,6,6,0,-15.0,Spring,9
9123,02-27-2026,A-02 Fifty Shades of Gay,0,0,0,0.0,A,5,6,1,23.0,Spring,10
9124,02-27-2026,A-08 Crayon Crunchers,0,0,0,0.0,A,5,6,1,5.0,Spring,11
9125,02-27-2026,A-04,0,0,0,0.0,A,5,6,1,-31.0,Spring,12
9126,02-27-2026,A-14 ROYGDig,0,0,0,0.0,A,4,6,2,-24.0,Spring,13
9127,02-27-2026,A-06 Red Bottoms,0,0,0,0.0,A,4,7,1,-32.0,Spring,14
9128,02-27-2026,A-12 Mint Condition,0,0,0,0.0,A,4,8,0,-11.0,Spring,15
9129,02-27-2026,A-09 Serve the Rainbow,0,0,0,0.0,A,4,8,0,-33.0,Spring,16
9130,02-27-2026,A-03 Chromatic Chaos,0,0,0,0.0,A,4,8,0,-39.0,Spring,17
9131,02-27-2026,A-17 Brown Beaver Baddies,0,0,0,0.0,A,3,8,1,-35.0,Spring,18
9132,03-06-2026,A-07 Orange You Glad We Serve,4,0,0,28.0,A,12,4,0,47.0,Spring,1
9133,03-06-2026,A-05 Send Nudes,3,1,0,6.0,A,11,5,0,37.0,Spring,2
9134,03-06-2026,A-18 Rosebuds,3,1,0,10.0,A,10,5,1,42.0,Spring,3
9135,03-06-2026,A-10,3,1,0,22.0,A,10,6,0,65.0,Spring,4
9136,03-06-2026,A-15 Spikadelic,3,1,0,36.0,A,9,6,1,39.0,Spring,5
9137,03-06-2026,A-16 50 Shades of Slay,0,4,0,-14.0,A,9,7,0,1.0,Spring,6
9138,03-06-2026,A-08 Crayon Crunchers,3,0,1,16.0,A,8,6,2,21.0,Spring,7
9139,03-06-2026,A-01 Hue’s Your Daddy,0,4,0,-28.0,A,8,7,1,-2.0,Spring,8
9140,03-06-2026,A-11 Paint the Town Red,2,2,0,3.0,A,8,8,0,-12.0,Spring,9
9141,03-06-2026,A-14 ROYGDig,3,1,0,-4.0,A,7,7,2,-28.0,Spring,10
9142,03-06-2026,A-02 Fifty Shades of Gay,2,2,0,11.0,A,7,8,1,34.0,Spring,11
9143,03-06-2026,A-13 Blue Ball Control,1,3,0,-7.0,A,7,9,0,16.0,Spring,12
9144,03-06-2026,A-06 Red Bottoms,2,1,1,-2.0,A,6,8,2,-34.0,Spring,13
9145,03-06-2026,A-12 Mint Condition,2,2,0,0.0,A,6,10,0,-11.0,Spring,14
9146,03-06-2026,A-09 Serve the Rainbow,2,2,0,3.0,A,6,10,0,-30.0,Spring,15
9147,03-06-2026,A-03 Chromatic Chaos,2,2,0,-6.0,A,6,10,0,-45.0,Spring,16
9148,03-06-2026,A-04,0,4,0,-28.0,A,5,10,1,-59.0,Spring,17
9149,03-06-2026,A-17 Brown Beaver Baddies,0,4,0,-46.0,A,3,12,1,-81.0,Spring,18
9150,03-20-2026,A-07 Orange You Glad We Serve,0,0,0,0.0,A,12,4,0,47.0,Spring,1
9151,03-20-2026,A-05 Send Nudes,0,0,0,0.0,A,11,5,0,37.0,Spring,2
9152,03-20-2026,A-18 Rosebuds,0,0,0,0.0,A,10,5,1,42.0,Spring,3
9153,03-20-2026,A-10,0,0,0,0.0,A,10,6,0,65.0,Spring,4
9154,03-20-2026,A-15 Spikadelic,0,0,0,0.0,A,9,6,1,39.0,Spring,5
9155,03-20-2026,A-16 50 Shades of Slay,0,0,0,0.0,A,9,7,0,1.0,Spring,6
9156,03-20-2026,A-08 Crayon Crunchers,0,0,0,0.0,A,8,6,2,21.0,Spring,7
9157,03-20-2026,A-01 Hue’s Your Daddy,0,0,0,0.0,A,8,7,1,-2.0,Spring,8
9158,03-20-2026,A-11 Paint the Town Red,0,0,0,0.0,A,8,8,0,-12.0,Spring,9
9159,03-20-2026,A-14 ROYGDig,0,0,0,0.0,A,7,7,2,-28.0,Spring,10
9160,03-20-2026,A-02 Fifty Shades of Gay,0,0,0,0.0,A,7,8,1,34.0,Spring,11
9161,03-20-2026,A-13 Blue Ball Control,0,0,0,0.0,A,7,9,0,16.0,Spring,12
9162,03-20-2026,A-06 Red Bottoms,0,0,0,0.0,A,6,8,2,-34.0,Spring,13
9163,03-20-2026,A-12 Mint Condition,0,0,0,0.0,A,6,10,0,-11.0,Spring,14
9164,03-20-2026,A-09 Serve the Rainbow,0,0,0,0.0,A,6,10,0,-30.0,Spring,15
9165,03-20-2026,A-03 Chromatic Chaos,0,0,0,0.0,A,6,10,0,-45.0,Spring,16
9166,03-20-2026,A-04,0,0,0,0.0,A,5,10,1,-59.0,Spring,17
9167,03-20-2026,A-17 Brown Beaver Baddies,0,0,0,0.0,A,3,12,1,-81.0,Spring,18
9168,03-27-2026,A-07 Orange You Glad We Serve,0,0,0,0.0,A,12,4,0,47.0,Spring,1
9169,03-27-2026,A-05 Send Nudes,0,0,0,0.0,A,11,5,0,37.0,Spring,2
9170,03-27-2026,A-18 Rosebuds,0,0,0,0.0,A,10,5,1,42.0,Spring,3
9171,03-27-2026,A-10,0,0,0,0.0,A,10,6,0,65.0,Spring,4
9172,03-27-2026,A-15 Spikadelic,0,0,0,0.0,A,9,6,1,39.0,Spring,5
9173,03-27-2026,A-16 50 Shades of Slay,0,0,0,0.0,A,9,7,0,1.0,Spring,6
9174,03-27-2026,A-08 Crayon Crunchers,0,0,0,0.0,A,8,6,2,21.0,Spring,7
9175,03-27-2026,A-01 Hue’s Your Daddy,0,0,0,0.0,A,8,7,1,-2.0,Spring,8
9176,03-27-2026,A-11 Paint the Town Red,0,0,0,0.0,A,8,8,0,-12.0,Spring,9
9177,03-27-2026,A-14 ROYGDig,0,0,0,0.0,A,7,7,2,-28.0,Spring,10
9178,03-27-2026,A-02 Fifty Shades of Gay,0,0,0,0.0,A,7,8,1,34.0,Spring,11
9179,03-27-2026,A-13 Blue Ball Control,0,0,0,0.0,A,7,9,0,16.0,Spring,12
9180,03-27-2026,A-06 Red Bottoms,0,0,0,0.0,A,6,8,2,-34.0,Spring,13
9181,03-27-2026,A-12 Mint Condition,0,0,0,0.0,A,6,10,0,-11.0,Spring,14
9182,03-27-2026,A-09 Serve the Rainbow,0,0,0,0.0,A,6,10,0,-30.0,Spring,15
9183,03-27-2026,A-03 Chromatic Chaos,0,0,0,0.0,A,6,10,0,-45.0,Spring,16
9184,03-27-2026,A-04,0,0,0,0.0,A,5,10,1,-59.0,Spring,17
9185,03-27-2026,A-17 Brown Beaver Baddies,0,0,0,0.0,A,3,12,1,-81.0,Spring,18
9186,04-10-2026,A-07 Orange You Glad We Serve,0,0,0,0.0,A,12,4,0,47.0,Spring,1
9187,04-10-2026,A-05 Send Nudes,0,0,0,0.0,A,11,5,0,37.0,Spring,2
9188,04-10-2026,A-18 Rosebuds,0,0,0,0.0,A,10,5,1,42.0,Spring,3
9189,04-10-2026,A-10,0,0,0,0.0,A,10,6,0,65.0,Spring,4
9190,04-10-2026,A-15 Spikadelic,0,0,0,0.0,A,9,6,1,39.0,Spring,5
9191,04-10-2026,A-16 50 Shades of Slay,0,0,0,0.0,A,9,7,0,1.0,Spring,6
9192,04-10-2026,A-08 Crayon Crunchers,0,0,0,0.0,A,8,6,2,21.0,Spring,7
9193,04-10-2026,A-01 Hue’s Your Daddy,0,0,0,0.0,A,8,7,1,-2.0,Spring,8
9194,04-10-2026,A-11 Paint the Town Red,0,0,0,0.0,A,8,8,0,-12.0,Spring,9
9195,04-10-2026,A-14 ROYGDig,0,0,0,0.0,A,7,7,2,-28.0,Spring,10
9196,04-10-2026,A-02 Fifty Shades of Gay,0,0,0,0.0,A,7,8,1,34.0,Spring,11
9197,04-10-2026,A-13 Blue Ball Control,0,0,0,0.0,A,7,9,0,16.0,Spring,12
9198,04-10-2026,A-06 Red Bottoms,0,0,0,0.0,A,6,8,2,-34.0,Spring,13
9199,04-10-2026,A-12 Mint Condition,0,0,0,0.0,A,6,10,0,-11.0,Spring,14
9200,04-10-2026,A-09 Serve the Rainbow,0,0,0,0.0,A,6,10,0,-30.0,Spring,15
9201,04-10-2026,A-03 Chromatic Chaos,0,0,0,0.0,A,6,10,0,-45.0,Spring,16
9202,04-10-2026,A-04,0,0,0,0.0,A,5,10,1,-59.0,Spring,17
9203,04-10-2026,A-17 Brown Beaver Baddies,0,0,0,0.0,A,3,12,1,-81.0,Spring,18
9204,04-17-2026,A-07 Orange You Glad We Serve,0,0,0,0.0,A,12,4,0,47.0,Spring,1
9205,04-17-2026,A-05 Send Nudes,0,0,0,0.0,A,11,5,0,37.0,Spring,2
9206,04-17-2026,A-18 Rosebuds,0,0,0,0.0,A,10,5,1,42.0,Spring,3
9207,04-17-2026,A-10,0,0,0,0.0,A,10,6,0,65.0,Spring,4
9208,04-17-2026,A-15 Spikadelic,0,0,0,0.0,A,9,6,1,39.0,Spring,5
9209,04-17-2026,A-16 50 Shades of Slay,0,0,0,0.0,A,9,7,0,1.0,Spring,6
9210,04-17-2026,A-08 Crayon Crunchers,0,0,0,0.0,A,8,6,2,21.0,Spring,7
9211,04-17-2026,A-01 Hue’s Your Daddy,0,0,0,0.0,A,8,7,1,-2.0,Spring,8
9212,04-17-2026,A-11 Paint the Town Red,0,0,0,0.0,A,8,8,0,-12.0,Spring,9
9213,04-17-2026,A-14 ROYGDig,0,0,0,0.0,A,7,7,2,-28.0,Spring,10
9214,04-17-2026,A-02 Fifty Shades of Gay,0,0,0,0.0,A,7,8,1,34.0,Spring,11
9215,04-17-2026,A-13 Blue Ball Control,0,0,0,0.0,A,7,9,0,16.0,Spring,12
9216,04-17-2026,A-06 Red Bottoms,0,0,0,0.0,A,6,8,2,-34.0,Spring,13
9217,04-17-2026,A-12 Mint Condition,0,0,0,0.0,A,6,10,0,-11.0,Spring,14
9218,04-17-2026,A-09 Serve the Rainbow,0,0,0,0.0,A,6,10,0,-30.0,Spring,15
9219,04-17-2026,A-03 Chromatic Chaos,0,0,0,0.0,A,6,10,0,-45.0,Spring,16
9220,04-17-2026,A-04,0,0,0,0.0,A,5,10,1,-59.0,Spring,17
9221,04-17-2026,A-17 Brown Beaver Baddies,0,0,0,0.0,A,3,12,1,-81.0,Spring,18
9222,04-24-2026,A-07 Orange You Glad We Serve,0,0,0,0.0,A,12,4,0,47.0,Spring,1
9223,04-24-2026,A-05 Send Nudes,0,0,0,0.0,A,11,5,0,37.0,Spring,2
9224,04-24-2026,A-18 Rosebuds,0,0,0,0.0,A,10,5,1,42.0,Spring,3
9225,04-24-2026,A-10,0,0,0,0.0,A,10,6,0,65.0,Spring,4
9226,04-24-2026,A-15 Spikadelic,0,0,0,0.0,A,9,6,1,39.0,Spring,5
9227,04-24-2026,A-16 50 Shades of Slay,0,0,0,0.0,A,9,7,0,1.0,Spring,6
9228,04-24-2026,A-08 Crayon Crunchers,0,0,0,0.0,A,8,6,2,21.0,Spring,7
9229,04-24-2026,A-01 Hue’s Your Daddy,0,0,0,0.0,A,8,7,1,-2.0,Spring,8
9230,04-24-2026,A-11 Paint the Town Red,0,0,0,0.0,A,8,8,0,-12.0,Spring,9
9231,04-24-2026,A-14 ROYGDig,0,0,0,0.0,A,7,7,2,-28.0,Spring,10
9232,04-24-2026,A-02 Fifty Shades of Gay,0,0,0,0.0,A,7,8,1,34.0,Spring,11
9233,04-24-2026,A-13 Blue Ball Control,0,0,0,0.0,A,7,9,0,16.0,Spring,12
9234,04-24-2026,A-06 Red Bottoms,0,0,0,0.0,A,6,8,2,-34.0,Spring,13
9235,04-24-2026,A-12 Mint Condition,0,0,0,0.0,A,6,10,0,-11.0,Spring,14
9236,04-24-2026,A-09 Serve the Rainbow,0,0,0,0.0,A,6,10,0,-30.0,Spring,15
9237,04-24-2026,A-03 Chromatic Chaos,0,0,0,0.0,A,6,10,0,-45.0,Spring,16
9238,04-24-2026,A-04,0,0,0,0.0,A,5,10,1,-59.0,Spring,17
9239,04-24-2026,A-17 Brown Beaver Baddies,0,0,0,0.0,A,3,12,1,-81.0,Spring,18
9240,01-23-2026,"C-03 Sugar, Spike and",0,0,0,0.0,C,0,0,0,0.0,Spring,1
9241,01-23-2026,"C-02 Ed, Edd n Edging!",0,0,0,0.0,C,0,0,0,0.0,Spring,2
9242,01-23-2026,C-01 Avatar: Net Benders,0,0,0,0.0,C,0,0,0,0.0,Spring,3
9243,01-23-2026,C-04 Peppa Dig,0,0,0,0.0,C,0,0,0,0.0,Spring,4
9244,01-23-2026,C-05 Dragon Ballz Deep,0,0,0,0.0,C,0,0,0,0.0,Spring,5
9245,01-23-2026,C-06 SpongeBall Spikepants,0,0,0,0.0,C,0,0,0,0.0,Spring,6
9246,01-23-2026,C-18 Straw Hat Striker,0,0,0,0.0,C,0,0,0,0.0,Spring,7
9247,01-23-2026,C-17 Scooby Do Me,0,0,0,0.0,C,0,0,0,0.0,Spring,8
9248,01-23-2026,C-15 Powerpuff Passers,0,0,0,0.0,C,0,0,0,0.0,Spring,9
9249,01-23-2026,C-14 Diva Slayers,0,0,0,0.0,C,0,0,0,0.0,Spring,10
9250,01-23-2026,C-13 Thunder Kills,0,0,0,0.0,C,0,0,0,0.0,Spring,11
9251,01-23-2026,C-12 The Magic Spikebus,0,0,0,0.0,C,0,0,0,0.0,Spring,12
9252,01-23-2026,C-11 Trans Performers,0,0,0,0.0,C,0,0,0,0.0,Spring,13
9253,01-23-2026,C-10 Courage the Cowardly Dig,0,0,0,0.0,C,0,0,0,0.0,Spring,14
9254,01-23-2026,C-09 The Netsons,0,0,0,0.0,C,0,0,0,0.0,Spring,15
9255,01-23-2026,C-08 Blocker's Home for Unimaginative Hitters,0,0,0,0.0,C,0,0,0,0.0,Spring,16
9256,01-23-2026,C-07 Sailor Spikers,0,0,0,0.0,C,0,0,0,0.0,Spring,17
9257,01-23-2026,C-16 The IncrediBalls,0,0,0,0.0,C,0,0,0,0.0,Spring,18
9258,01-30-2026,"C-03 Sugar, Spike and",4,0,0,30.0,C,4,0,0,30.0,Spring,1
9259,01-30-2026,C-05 Dragon Ballz Deep,3,1,0,24.0,C,3,1,0,24.0,Spring,2
9260,01-30-2026,C-17 Scooby Do Me,3,1,0,19.0,C,3,1,0,19.0,Spring,3
9261,01-30-2026,C-01 Avatar: Net Benders,3,1,0,12.0,C,3,1,0,12.0,Spring,4
9262,01-30-2026,C-06 SpongeBall Spikepants,3,1,0,12.0,C,3,1,0,12.0,Spring,5
9263,01-30-2026,C-14 Diva Slayers,3,1,0,9.0,C,3,1,0,9.0,Spring,6
9264,01-30-2026,C-11 Trans Performers,3,1,0,5.0,C,3,1,0,5.0,Spring,7
9265,01-30-2026,"C-02 Ed, Edd n Edging!",2,2,0,7.0,C,2,2,0,7.0,Spring,8
9266,01-30-2026,C-13 Thunder Kills,2,2,0,5.0,C,2,2,0,5.0,Spring,9
9267,01-30-2026,C-07 Sailor Spikers,2,2,0,5.0,C,2,2,0,5.0,Spring,10
9268,01-30-2026,C-16 The IncrediBalls,2,2,0,0.0,C,2,2,0,0.0,Spring,11
9269,01-30-2026,C-12 The Magic Spikebus,2,2,0,-1.0,C,2,2,0,-1.0,Spring,12
9270,01-30-2026,C-10 Courage the Cowardly Dig,2,2,0,-5.0,C,2,2,0,-5.0,Spring,13
9271,01-30-2026,C-08 Blocker's Home for Unimaginative Hitters,1,3,0,-4.0,C,1,3,0,-4.0,Spring,14
9272,01-30-2026,C-09 The Netsons,1,3,0,-19.0,C,1,3,0,-19.0,Spring,15
9273,01-30-2026,C-04 Peppa Dig,0,4,0,-28.0,C,0,4,0,-28.0,Spring,16
9274,01-30-2026,C-15 Powerpuff Passers,0,4,0,-35.0,C,0,4,0,-35.0,Spring,17
9275,01-30-2026,C-18 Straw Hat Striker,0,4,0,-36.0,C,0,4,0,-36.0,Spring,18
9276,02-06-2026,C-05 Dragon Ballz Deep,4,0,0,25.0,C,7,1,0,49.0,Spring,1
9277,02-06-2026,C-06 SpongeBall Spikepants,4,0,0,25.0,C,7,1,0,37.0,Spring,2
9278,02-06-2026,C-17 Scooby Do Me,3,1,0,16.0,C,6,2,0,35.0,Spring,3
9279,02-06-2026,C-01 Avatar: Net Benders,3,1,0,19.0,C,6,2,0,31.0,Spring,4
9280,02-06-2026,C-13 Thunder Kills,4,0,0,20.0,C,6,2,0,25.0,Spring,5
9281,02-06-2026,"C-03 Sugar, Spike and",1,3,0,-21.0,C,5,3,0,9.0,Spring,6
9282,02-06-2026,C-12 The Magic Spikebus,3,1,0,10.0,C,5,3,0,9.0,Spring,7
9283,02-06-2026,C-11 Trans Performers,2,2,0,-2.0,C,5,3,0,3.0,Spring,8
9284,02-06-2026,"C-02 Ed, Edd n Edging!",2,1,1,8.0,C,4,3,1,15.0,Spring,9
9285,02-06-2026,C-10 Courage the Cowardly Dig,2,1,1,5.0,C,4,3,1,0.0,Spring,10
9286,02-06-2026,C-16 The IncrediBalls,2,2,0,2.0,C,4,4,0,2.0,Spring,11
9287,02-06-2026,C-08 Blocker's Home for Unimaginative Hitters,2,2,0,10.0,C,3,5,0,6.0,Spring,12
9288,02-06-2026,C-07 Sailor Spikers,1,3,0,-9.0,C,3,5,0,-4.0,Spring,13
9289,02-06-2026,C-14 Diva Slayers,0,4,0,-23.0,C,3,5,0,-14.0,Spring,14
9290,02-06-2026,C-04 Peppa Dig,1,3,0,-13.0,C,1,7,0,-41.0,Spring,15
9291,02-06-2026,C-09 The Netsons,0,4,0,-26.0,C,1,7,0,-45.0,Spring,16
9292,02-06-2026,C-18 Straw Hat Striker,1,3,0,-11.0,C,1,7,0,-47.0,Spring,17
9293,02-06-2026,C-15 Powerpuff Passers,0,4,0,-35.0,C,0,8,0,-70.0,Spring,18
9294,02-20-2026,C-06 SpongeBall Spikepants,4,0,0,18.0,C,11,1,0,55.0,Spring,1
9295,02-20-2026,C-05 Dragon Ballz Deep,2,2,0,4.0,C,9,3,0,53.0,Spring,2
9296,02-20-2026,C-13 Thunder Kills,3,1,0,22.0,C,9,3,0,47.0,Spring,3
9297,02-20-2026,C-10 Courage the Cowardly Dig,4,0,0,19.0,C,8,3,1,19.0,Spring,4
